jobID,real,guess,pNFound
38574,36.0,27.22,0.93
48503,2.0,0.67,0.00
48389,1.5,0.81,0.50
48056,4.0,2.19,0.75
48492,12.0,6.81,0.67
48527,0.5,1.04,0.33
47544,33.0,23.33,0.85
47307,8.0,1.04,0.33
46364,4.5,2.06,0.67
48573,1.0,0.86,0.33
48577,1.0,1.65,0.50
17256,46.0,27.07,0.85
48525,5.0,2.55,1.00
48542,1.0,1.84,0.67
48324,3.0,0.97,0.33
48322,2.5,0.67,0.00
48551,1.0,0.67,0.00
47618,2.0,1.87,0.57
48528,0.5,0.67,0.00
48594,2.0,3.08,1.00
48243,2.5,4.50,0.65
48587,1.0,0.62,0.25
48566,11.0,11.39,1.00
48599,1.0,0.67,0.00
45687,19.0,39.04,0.95
48053,8.0,5.90,0.64
44327,39.0,2.04,0.33
48506,9.0,1.45,0.67
48538,10.0,1.96,0.57
48616,2.0,2.56,1.00
48011,11.5,8.67,1.00
48617,1.0,0.69,0.50
48614,6.5,0.96,1.00
47821,9.0,10.76,1.00
45526,3.0,2.01,1.00
48540,2.0,0.67,0.00
31604,11.0,14.25,1.00
48510,1.0,0.67,0.00
48641,3.5,4.54,0.86
45267,17.0,0.06,0.58
48657,2.5,2.59,0.60
48654,2.0,0.67,0.00
48651,1.5,2.61,0.80
48656,2.5,0.67,0.00
42676,67.5,2.16,0.40
48498,30.0,7.63,0.29
48420,2.0,1.00,0.33
48663,1.5,2.22,1.00
48665,1.5,1.01,1.00
48676,3.5,5.35,0.93
47953,81.5,0.67,0.00
48440,0.5,0.67,0.00
48568,1.0,0.67,0.00
48279,1.0,1.58,1.00
48055,5.5,0.67,0.00
48677,2.0,1.61,0.75
48689,2.5,1.65,0.67
33651,12.0,2.34,0.67
48701,2.0,1.27,0.33
46368,6.5,1.94,0.60
39745,34.25,17.02,0.89
38414,6.5,7.62,0.79
48059,3.5,6.79,0.85
48581,2.5,1.93,1.00
48556,3.0,2.20,0.50
48036,4.0,3.53,0.78
39513,7.0,0.67,0.00
46690,2.0,1.16,0.25
45361,1.0,0.67,0.00
48721,3.0,0.67,0.00
48548,3.0,5.18,1.00
39862,13.0,9.76,1.00
45431,11.0,1.66,0.62
43354,96.0,11.31,0.50
48735,7.5,24.37,0.88
47481,18.0,5.64,0.89
41485,12.3,3.40,0.88
45695,4.0,6.93,0.70
48738,4.0,3.51,0.62
42861,15.0,17.84,0.95
48736,1.0,1.64,0.67
47308,2.0,0.88,0.33
39461,27.5,27.36,1.00
48404,2.5,2.01,0.75
48749,4.0,9.74,0.93
48479,8.0,11.52,1.00
48744,3.0,0.67,0.00
48696,6.0,8.40,0.91
48763,1.5,0.67,0.00
45539,47.5,5.18,0.73
46410,2.5,0.67,0.00
47378,4.0,0.67,0.00
38489,62.5,19.27,0.84
19925,23.0,1.87,0.40
48775,1.0,0.67,0.00
48776,4.0,2.09,0.75
46944,5.0,0.67,0.00
34557,14.0,4.93,0.75
48152,3.0,0.67,0.00
48367,2.0,1.29,1.00
42789,33.5,10.64,0.88
48785,1.0,1.90,0.50
47078,7.0,10.32,1.00
48789,5.5,0.67,0.00
48781,1.5,1.25,0.40
48788,5.0,6.20,0.89
30226,5.0,6.50,0.80
43956,5.0,1.98,0.75
48447,7.0,3.60,0.88
48794,2.0,0.67,0.00
48546,6.0,3.27,1.00
48602,2.0,0.67,0.00
43971,7.0,2.84,0.60
48592,8.0,5.28,1.00
48801,1.0,0.67,0.00
40870,17.0,0.78,0.50
21682,7.5,7.80,0.88
44423,33.0,26.17,0.86
47511,4.0,6.29,0.86
48823,13.0,9.77,0.79
48815,5.0,2.16,0.50
48824,1.5,0.67,0.00
38238,36.5,12.19,0.87
40357,50.5,43.35,1.00
36180,12.5,12.56,0.82
48835,15.0,2.40,0.30
43419,11.5,9.70,0.89
41431,30.0,14.97,0.93
48750,2.0,1.96,0.67
48798,3.5,2.19,0.75
48848,1.5,0.90,0.33
47357,2.5,0.95,0.25
46242,2.0,2.51,0.86
47446,4.0,13.70,0.95
48845,2.5,1.80,0.71
48852,0.5,0.92,1.00
48846,4.0,4.49,0.83
41734,25.5,18.46,0.88
48860,1.0,1.18,0.50
48861,1.0,1.02,0.50
48864,5.0,3.12,0.89
39011,13.5,356.34,0.96
46669,32.5,28.57,1.00
48869,11.5,14.33,0.89
41387,36.5,25.63,0.93
41287,25.0,15.68,0.87
30344,1.0,15.69,0.67
44380,5.0,0.82,0.50
46026,29.5,16.41,0.91
48726,4.5,1.10,0.67
48832,8.0,4.72,1.00
44641,2.0,0.67,0.00
38632,44.0,37.49,1.00
34427,42.0,33.64,1.00
48874,1.5,0.67,0.00
42073,47.0,46.17,1.00
40876,3.5,1.43,1.00
48751,4.5,4.17,0.62
47554,18.5,2.63,0.83
48891,1.0,0.95,1.00
46054,1.5,0.67,0.00
48907,4.0,2.60,0.83
48704,9.0,4.54,1.00
40392,21.0,27.09,0.85
45098,28.0,7.26,0.71
32847,2.0,0.67,0.00
48914,4.0,1.91,0.50
47460,4.0,8.46,0.86
45833,7.0,15.06,1.00
28065,60.0,55.42,1.00
48917,4.0,1.29,0.40
48918,2.0,2.15,1.00
47737,4.0,1.59,1.00
48920,2.0,4.71,1.00
13434,94.5,42.31,0.85
48714,4.0,0.67,0.00
48927,1.5,0.67,0.00
32848,77.5,2.75,0.36
48939,1.5,0.67,0.00
48922,1.0,1.52,1.00
46647,12.0,10.08,0.88
47302,2.0,1.16,0.25
37417,24.0,2.77,0.56
48935,1.5,3.73,0.77
48499,1.0,0.67,0.00
48899,3.0,2.58,0.71
41823,21.5,13.34,0.85
48803,2.0,1.75,0.71
36856,53.0,26.31,0.85
48962,1.0,0.67,0.00
48836,1.0,1.19,0.50
48901,1.5,1.01,1.00
45933,123.5,3.15,0.31
48982,1.0,2.26,0.83
48634,13.5,6.85,0.79
48969,2.0,0.67,0.00
48968,3.0,3.05,0.78
2922,6.0,19.86,0.94
47468,4.0,1.03,0.33
39986,18.5,6.44,0.78
47573,54.5,19.37,0.96
39980,135.5,66.02,0.67
47494,4.0,1.33,0.50
42019,2.0,0.67,0.00
48992,4.0,3.46,0.56
40939,26.5,27.39,1.00
49000,2.0,1.92,0.67
48740,2.5,3.70,1.00
49005,7.0,3.46,0.90
26700,29.5,16.92,1.00
49002,3.0,1.34,0.75
48948,8.0,11.14,0.96
42781,8.0,1.21,0.50
42221,7.5,0.67,0.00
49020,11.0,3.23,0.83
49026,3.5,4.16,0.77
48601,1.5,0.67,0.00
38876,17.0,3.26,1.00
49031,1.0,0.67,0.00
48128,1.0,2.28,1.00
49032,1.5,1.15,0.50
48931,1.0,0.97,1.00
49041,3.0,0.67,0.00
48139,4.5,4.60,0.81
37954,32.5,20.70,0.87
44627,8.5,3.83,0.67
43525,55.0,43.21,0.96
44284,2.0,3.33,0.62
22961,5.0,1.85,0.36
44612,1.5,0.67,0.00
49048,0.5,2.31,1.00
48867,2.0,1.94,1.00
48719,1.5,0.67,0.00
48843,3.0,3.61,0.83
36565,16.0,0.67,0.00
48999,5.0,1.26,0.33
49059,3.0,1.87,0.67
39964,26.0,36.28,0.91
48808,1.5,0.67,0.00
46592,3.0,0.67,0.00
47989,0.5,1.43,0.67
49084,2.0,0.67,0.00
49082,3.0,3.89,0.83
49087,3.0,0.67,0.00
47396,4.0,2.60,0.57
49098,6.0,2.05,0.75
45328,10.5,1.00,0.14
47592,4.0,1.66,0.40
49103,1.0,1.15,0.33
48831,6.0,1.69,1.00
49086,1.5,0.94,0.33
31207,2.5,1.92,0.67
49107,4.0,7.31,0.88
47158,20.5,10.59,1.00
49110,1.5,1.18,0.33
49083,3.5,2.64,0.80
49117,2.0,0.67,0.00
47741,5.5,5.96,0.79
44524,28.0,0.67,0.00
49120,1.0,1.13,0.50
39516,51.5,50.51,0.86
49127,4.0,0.67,0.00
48953,5.0,5.92,0.85
12267,93.5,54.23,0.88
49121,2.5,3.89,0.89
49133,0.5,0.67,0.00
48834,3.5,0.67,0.00
49015,1.0,0.67,0.00
48916,2.0,1.01,0.25
49037,2.0,0.79,0.50
46971,1.0,3.12,0.60
45154,22.0,37.77,0.90
49150,1.0,0.78,0.50
49151,1.0,0.67,0.00
49125,1.5,0.67,0.00
49154,2.5,1.73,0.60
48412,2.5,3.63,1.00
49155,1.0,0.67,0.00
48307,1.0,0.97,0.33
48975,1.0,1.22,0.33
48250,2.0,0.90,1.00
49160,4.0,0.93,0.50
48607,21.0,0.67,0.00
49164,1.5,2.89,1.00
46473,2.0,0.67,0.00
47701,6.0,0.67,0.00
47006,1.0,1.37,0.67
49167,4.0,1.51,0.33
49168,2.5,1.79,0.60
49169,2.0,0.67,0.00
49170,16.0,15.58,1.00
48847,5.0,0.96,0.33
49173,1.0,0.67,0.00
38184,42.0,0.67,0.00
42458,5.5,8.30,1.00
39381,8.5,3.82,1.00
29842,1.0,35.67,0.92
47437,39.5,0.67,0.00
8166,14.0,3.18,0.62
49053,1.5,0.67,0.00
49191,1.0,1.30,0.75
29044,54.5,26.18,0.96
49221,2.0,1.04,0.33
49229,1.5,1.19,0.67
33213,2.0,0.67,0.00
49232,2.0,1.37,1.00
44100,11.5,9.96,0.95
46652,4.5,4.53,0.88
49101,2.0,2.17,1.00
40630,16.5,6.62,0.59
44823,5.0,3.87,0.89
28840,78.0,6.54,0.88
41878,4.5,7.65,0.92
3626,5.0,12.09,0.74
42691,79.0,0.67,0.00
49233,1.5,1.80,1.00
12976,62.5,52.25,1.00
49262,4.5,2.91,0.75
46685,4.0,1.73,0.75
48998,3.0,1.32,0.67
48635,3.5,0.77,0.25
44846,9.0,13.54,0.85
49248,3.0,5.07,0.86
49097,2.5,3.33,0.80
36068,18.0,4.53,0.55
49244,2.5,5.48,0.93
45868,1.0,0.67,0.00
49080,3.33,2.03,1.00
49290,1.5,1.45,0.75
22411,0.5,0.67,0.00
49292,1.0,1.63,0.80
49299,10.0,7.47,0.84
49284,1.0,0.67,0.00
49301,6.0,6.35,1.00
48066,1.5,1.67,0.50
45930,24.0,17.87,0.79
46624,18.0,17.73,1.00
41879,5.0,10.17,0.93
49240,4.0,3.77,1.00
49313,1.5,0.67,0.00
49305,2.0,0.67,0.00
27200,23.5,12.41,0.79
49318,4.0,1.35,0.40
48565,2.0,0.67,0.00
48524,1.5,0.95,0.50
43281,2.0,0.67,0.00
41464,28.0,11.40,0.85
49217,5.0,7.56,0.88
11451,21.0,5.97,0.47
48766,6.5,6.12,0.94
49202,4.0,5.36,1.00
49330,1.5,0.67,0.00
49188,3.5,0.67,0.00
45874,6.0,1.96,0.80
49338,1.5,1.12,0.75
49339,1.0,1.81,0.75
49340,2.0,3.20,1.00
49095,8.5,0.67,0.00
48926,2.0,1.82,0.50
47162,1.0,0.67,0.00
37388,29.0,13.95,0.94
46356,12.0,16.08,0.84
49359,1.5,1.35,1.00
40295,3.0,0.67,0.00
48804,2.0,0.67,0.00
49358,2.0,3.09,0.86
48807,3.5,0.96,0.25
38268,6.0,7.14,0.90
49319,2.0,3.75,0.79
48961,8.5,3.81,0.44
49314,1.0,1.77,1.00
40896,20.0,8.51,0.67
49374,1.0,1.18,1.00
49062,1.0,0.83,0.50
49397,2.0,3.70,0.88
49394,2.0,5.20,0.89
44264,32.5,14.50,0.81
43484,0.5,1.19,0.33
42059,27.5,13.91,0.97
49226,1.5,2.12,0.67
38919,9.0,25.10,0.95
37552,36.25,48.64,0.55
46400,5.0,7.43,0.88
46540,27.0,26.70,1.00
49426,3.0,1.90,0.40
49424,0.5,0.67,0.00
49423,1.0,0.67,0.00
49310,11.0,5.55,1.00
49433,1.0,2.49,0.67
49432,1.0,2.12,0.80
49439,2.5,1.82,0.57
32174,48.25,125.99,0.79
44682,7.0,12.68,1.00
49444,1.0,0.92,0.50
49289,7.5,3.91,0.83
49435,4.0,1.13,0.33
48879,4.0,0.67,0.00
49377,1.5,0.67,0.00
48729,3.0,0.71,0.50
49446,1.5,0.67,0.00
49333,1.0,1.51,0.50
49465,1.0,1.08,0.40
48996,5.0,2.06,1.00
48779,6.0,1.83,0.33
24368,27.0,0.67,0.00
49466,1.0,0.67,0.00
48517,2.0,1.37,0.75
49473,1.5,2.57,0.75
48889,9.5,2.51,0.29
49485,1.0,1.43,0.50
49483,0.5,3.28,0.86
41984,1.5,1.49,0.50
46183,16.0,39.48,0.83
49488,1.0,1.51,0.50
47823,7.0,0.67,0.00
49491,2.0,2.15,0.50
49497,3.0,1.53,0.67
48974,6.0,13.68,0.89
48796,6.0,3.02,0.20
29579,70.5,29.80,0.85
43072,2.0,3.56,0.64
1366,5.0,1.70,0.33
8112,1.0,0.67,0.00
18786,14.0,9.24,0.94
21552,43.0,44.53,0.85
31195,4.0,1.48,1.00
168,2.0,1.17,0.25
5769,6.5,0.67,0.00
17501,2.5,4.79,0.79
8110,1.5,0.67,0.00
8951,37.5,26.61,0.93
8260,0.75,2.31,1.00
6774,95.0,21.59,0.60
7673,26.5,49.04,0.92
84,38.0,36.46,1.00
8298,3.0,0.67,0.00
1542,2.0,2.27,0.80
7013,3.5,5.65,0.60
7382,68.0,61.05,0.93
7446,143.25,51.23,0.74
8165,10.5,5.21,0.80
7695,54.0,27.14,0.76
6717,61.0,4.33,1.00
8339,73.5,61.71,0.90
7683,23.5,27.04,0.89
8211,6.5,0.35,0.33
19,65.0,49.47,0.98
8353,14.0,1.36,0.33
8354,15.0,2.25,0.82
7058,22.0,0.00,0.50
76,19.0,21.01,0.88
8210,23.0,0.63,0.57
7387,107.5,93.76,0.89
1562,4.0,3.17,0.86
85,96.5,39.48,1.00
6678,7.0,11.34,0.62
45,4.0,1.88,1.00
53,12.5,13.14,1.00
23,3.0,6.23,1.00
1566,6.5,0.67,0.00
7959,20.5,19.53,0.88
7011,33.0,16.31,0.91
1510,1.0,0.67,0.00
7843,7.0,4.25,0.67
4759,21.0,21.90,0.94
7665,35.5,17.86,0.90
8491,61.0,7.70,0.82
7250,44.0,15.72,0.80
8542,6.5,0.98,0.20
7267,114.0,74.68,0.72
26,21.5,17.19,1.00
7078,34.5,21.57,0.93
8133,17.0,12.66,0.79
8609,8.0,2.13,0.50
1546,12.0,7.71,0.79
8633,3.5,2.90,1.00
1589,7.5,26.49,0.84
8652,5.5,4.37,0.62
8615,42.5,43.68,0.92
8589,58.5,23.87,0.92
8103,17.0,20.10,0.84
8670,2.5,0.79,0.33
8677,1.0,0.67,0.00
7176,42.5,23.13,0.80
1590,15.0,26.69,1.00
8701,39.5,35.60,1.00
8764,50.5,8.80,0.68
8559,3.5,0.67,0.00
7728,4.5,0.74,0.50
6706,24.5,13.98,0.63
6981,85.0,34.96,0.92
1604,0.5,0.67,0.00
8231,88.0,43.05,0.83
8338,131.5,90.57,0.74
7834,17.5,31.61,0.88
4773,14.0,10.43,0.86
5726,42.0,45.70,0.89
6650,14.5,8.46,0.54
8796,3.5,6.68,0.92
8878,16.0,13.80,0.84
320,17.0,21.29,0.92
3730,88.0,54.90,0.97
8920,18.5,28.29,0.93
7785,2.5,0.67,0.00
1404,30.0,42.45,0.96
6813,126.0,109.37,0.84
8264,8.5,13.69,0.93
1633,3.0,2.94,0.71
1596,2.5,4.89,0.91
4067,78.5,48.34,0.86
8967,3.0,0.88,0.67
7617,3.5,4.30,0.65
8899,15.5,15.42,1.00
395,10.5,23.28,0.92
7159,68.0,88.84,0.97
325,5.5,7.93,0.91
9038,2.0,0.67,0.00
9047,1.5,0.67,0.00
8612,4.5,2.23,0.60
9046,17.0,5.62,1.00
9091,16.0,7.62,1.00
4815,25.5,32.12,0.94
9117,3.0,2.28,0.71
8226,43.0,19.00,0.68
9241,1.5,0.67,0.00
9171,10.0,6.20,0.88
8968,3.0,1.57,1.00
9061,15.5,13.53,0.91
9178,2.0,0.84,0.33
1658,1.0,0.85,0.20
8988,3.0,0.67,0.00
9195,7.5,0.67,0.00
4460,82.5,14.83,0.76
4564,98.5,10.03,0.81
9223,35.5,101.64,0.87
9107,13.0,10.60,1.00
5059,11.0,7.17,0.62
7902,30.0,28.60,0.88
9228,120.5,83.68,0.83
8081,44.5,27.59,0.85
9282,16.0,0.67,0.00
7163,79.0,44.86,0.77
8694,77.0,43.50,0.80
1675,24.0,43.88,0.96
9333,2.0,4.48,0.91
9194,27.0,32.54,0.93
3979,66.0,42.06,0.96
8755,8.5,9.16,1.00
7132,14.0,0.00,0.50
8876,8.5,14.02,0.87
9389,94.0,0.67,0.00
9315,11.5,4.18,0.79
9405,57.5,39.04,0.97
9426,28.0,44.13,0.89
9441,6.0,0.67,0.00
9444,13.0,0.67,0.00
6885,36.0,24.63,0.95
9020,39.5,38.47,0.93
9406,19.0,16.28,0.89
9507,3.0,2.55,0.50
4243,75.5,54.41,0.91
9533,2.0,5.97,0.80
9353,1.0,0.67,0.00
9592,80.5,0.67,0.00
9589,16.5,7.12,0.63
9614,20.0,5.77,0.73
8617,39.0,40.32,0.79
9609,1.0,0.86,0.20
6452,8.0,9.33,0.78
9656,4.0,19.55,0.92
9418,5.5,3.25,0.67
8583,1.0,0.67,0.00
9174,10.0,1.45,1.00
6880,15.0,4.00,0.91
9732,1.0,0.67,0.00
9509,25.0,35.76,0.92
9741,62.5,40.95,0.89
9427,15.0,14.94,1.00
5098,8.0,3.28,1.00
8634,6.5,12.19,0.88
7652,41.0,26.23,0.94
9794,7.5,18.32,0.95
9798,2.5,1.36,0.75
9774,9.0,14.35,1.00
9821,7.0,1.83,1.00
9822,93.5,69.86,0.93
9838,2.0,0.98,0.20
9840,5.0,2.20,0.33
9847,13.5,21.63,0.90
9848,4.5,1.39,1.00
9064,75.5,59.37,0.96
9764,115.5,100.81,0.93
1700,36.5,32.12,0.85
9478,3.5,0.67,0.00
9430,86.0,33.41,0.96
6566,42.0,15.73,0.68
9915,5.0,4.81,1.00
9599,54.0,14.30,0.89
8900,62.0,31.95,0.97
9642,6.0,6.62,0.81
9954,2.0,2.11,0.67
9887,2.5,0.67,0.00
1710,5.0,4.43,0.86
9971,11.0,8.16,1.00
9734,5.0,1.95,0.50
10067,8.5,14.29,0.95
300,4.0,1.70,0.80
516,1.5,1.19,1.00
515,1.5,1.59,1.00
9947,1.0,0.67,0.00
9966,19.0,9.51,0.94
10089,5.0,11.03,0.87
10122,4.0,5.21,0.86
8424,3.0,5.61,0.85
9435,17.0,18.18,0.69
10138,6.0,4.82,1.00
1707,7.5,1.68,1.00
9260,16.0,11.92,0.92
7169,46.25,6.52,0.94
10083,27.5,16.24,0.86
10008,4.0,5.55,0.82
10144,5.0,5.83,0.90
312,3.5,6.72,0.90
952,1.0,0.95,1.00
10121,15.0,9.90,0.91
12433,2.0,1.71,0.67
116,13.5,15.58,1.00
1766,1.5,0.67,0.00
10236,1.5,0.67,0.00
1768,2.5,4.78,0.94
10225,8.0,12.87,0.88
4371,16.0,25.00,0.95
10286,8.0,9.49,0.88
9841,35.5,28.19,0.77
10309,6.0,2.08,0.50
1679,9.0,10.63,0.81
8901,62.0,37.45,0.88
1771,1.0,0.67,0.00
10339,9.5,20.36,1.00
10338,2.5,4.05,0.89
7092,4.0,2.79,0.62
9795,2.0,0.88,0.40
1775,7.0,8.99,0.92
10387,1.0,2.30,0.75
8912,19.0,5.13,0.92
10397,5.5,8.84,0.93
10403,9.5,6.37,0.87
10445,19.0,18.97,1.00
10242,7.0,7.20,0.82
7303,47.5,99.86,1.00
10466,5.0,5.33,0.81
6652,8.0,9.59,0.79
10496,1.5,2.24,0.62
10515,3.0,5.00,0.87
7783,75.5,25.75,0.82
10480,4.5,1.53,0.40
8922,15.0,7.78,0.84
9123,7.5,6.96,0.76
10537,55.5,25.65,0.77
10538,50.0,48.73,0.81
1910,66.5,11.22,0.96
10529,3.5,0.67,0.00
8971,20.0,20.81,0.88
10630,4.0,0.90,0.50
10631,7.5,0.67,0.00
10635,10.0,5.39,0.71
1518,3.0,2.91,1.00
10637,11.0,6.69,1.00
5320,49.0,52.63,0.90
7598,11.0,5.38,0.91
10688,6.0,6.55,0.89
10695,1.0,0.67,0.00
8948,70.5,127.48,1.00
9089,15.0,30.27,0.90
10686,2.5,1.22,0.33
10386,8.0,2.53,0.50
9846,19.5,9.78,0.89
10737,10.5,0.67,0.00
1832,9.0,11.31,0.83
1833,5.0,2.14,0.60
10750,66.5,85.84,0.88
10599,34.5,0.67,0.00
10683,1.5,0.67,0.00
10810,15.0,11.73,0.90
10239,5.0,8.21,0.64
9469,2.0,1.33,0.33
5261,72.0,23.96,0.82
1680,145.5,0.67,0.00
7366,11.0,10.56,0.89
9988,10.5,10.83,1.00
10563,12.0,0.67,0.00
10861,2.5,0.98,0.50
10864,20.0,10.36,0.81
8916,20.0,10.59,0.72
9644,11.0,7.54,0.68
10872,24.0,15.83,0.89
2155,86.0,43.90,0.77
10944,1.5,1.40,0.80
10942,6.5,1.87,0.30
10967,42.5,41.25,0.97
9770,15.5,6.23,0.20
10854,29.0,10.07,0.84
10740,8.0,1.91,0.75
10910,13.5,7.18,0.72
10997,17.5,10.61,0.83
10500,19.5,11.26,0.81
7891,42.5,26.34,0.85
11093,3.0,0.67,0.00
10964,2.0,2.31,0.50
11132,7.0,6.34,0.90
1903,9.5,2.14,1.00
10840,1.0,0.67,0.00
8557,51.5,78.60,0.92
1895,62.0,60.51,0.79
11181,21.5,3.06,0.71
11170,21.0,21.50,0.80
10936,2.0,0.67,0.00
10369,3.5,0.67,0.00
11180,25.5,25.07,0.69
10956,16.5,9.95,0.75
10549,57.0,31.92,0.86
11221,3.5,6.47,0.81
7475,61.5,22.22,0.84
11222,4.0,2.06,0.75
10947,14.5,13.01,1.00
9879,3.0,0.67,0.00
11255,8.0,7.61,0.75
9257,9.5,2.98,0.56
1835,7.5,18.61,0.92
9579,23.5,1.26,0.09
2477,16.0,74.04,0.77
10929,21.5,33.47,0.86
10093,7.5,13.68,0.83
10587,37.0,36.85,1.00
10577,18.5,18.53,1.00
11311,6.5,14.03,0.88
10882,4.5,10.25,0.69
11344,8.5,9.44,0.94
9352,30.5,33.52,0.86
11113,5.5,12.38,0.88
11353,12.0,40.78,0.72
9616,31.0,7.89,0.82
11361,2.0,1.89,0.80
11362,12.5,11.24,1.00
11381,20.0,1.89,0.75
11374,1.0,2.64,0.50
10444,35.0,21.34,1.00
1934,17.5,9.77,0.82
141,3.5,0.79,0.50
11471,9.0,15.98,0.88
11503,9.0,1.91,0.67
11242,9.0,0.96,0.17
11155,2.5,1.65,0.60
11539,11.0,15.03,0.97
11118,5.5,7.25,0.94
11520,2.5,1.39,1.00
11542,5.0,0.67,0.00
11563,11.0,416.58,0.58
11399,1.0,0.67,0.00
11526,9.0,23.40,0.98
1377,40.5,50.90,0.97
11607,1.0,0.67,0.00
5986,25.0,32.02,1.00
11643,1.0,1.82,0.60
11117,4.5,4.52,0.86
143,3.5,0.67,0.00
11655,3.0,0.67,0.00
11670,13.5,3.54,0.47
11684,5.0,1.79,0.67
11695,16.0,7.34,0.94
8177,6.5,8.72,0.82
11231,12.0,22.22,0.97
7212,7.0,13.62,0.86
11776,37.0,25.85,0.85
1975,17.5,18.69,0.90
11757,11.0,0.67,0.00
10920,5.0,2.78,0.60
10214,8.0,10.54,0.84
11818,13.0,8.60,0.78
11782,45.0,28.17,0.76
1985,13.0,7.41,0.75
11856,2.0,1.32,0.50
9416,7.0,10.07,0.87
11843,4.5,9.13,0.90
11894,3.0,2.20,0.24
11895,72.5,2.87,0.38
11661,14.0,14.74,0.90
11641,21.5,4.80,0.89
11857,1.0,0.67,0.00
1995,1.5,0.67,0.00
11954,27.0,16.52,1.00
11916,11.0,2.81,0.86
11940,3.5,3.42,0.83
11946,33.5,79.58,0.69
2002,5.0,6.14,0.87
12058,10.0,2.24,0.50
10754,18.5,2.23,0.71
9691,31.5,12.19,0.81
11880,2.5,4.13,0.75
12040,5.5,3.08,0.75
8773,121.0,299.13,0.80
11845,86.5,33.92,0.83
12096,4.0,2.69,1.00
150,6.5,7.90,0.94
11506,7.5,43.34,0.96
8271,7.0,9.27,0.50
12125,2.0,0.67,0.00
12145,1.0,0.67,0.00
598,17.5,12.81,1.00
12084,8.0,17.19,0.94
11614,17.0,10.65,0.68
12093,5.0,5.99,0.86
12176,5.0,49.91,0.96
559,6.5,7.73,0.89
11980,16.0,21.65,0.89
11198,43.0,3.78,0.24
2044,7.0,24.62,0.92
1942,5.0,16.51,0.92
1940,4.5,3.08,0.64
11929,55.5,43.33,0.93
814,3.5,0.67,0.00
6752,9.0,4.54,0.88
12358,22.5,34.77,0.98
12231,4.0,1.66,0.20
12435,0.5,0.67,0.00
10989,16.0,16.59,0.83
12447,5.5,6.78,1.00
8706,32.5,49.71,0.87
12460,7.5,22.33,0.90
10118,18.0,4.61,0.50
7453,5.5,29.36,0.90
8108,1.0,5.06,0.40
11973,141.0,18.76,0.40
12580,30.0,1.69,0.60
12538,20.0,14.48,0.93
12054,1.0,0.67,0.00
10657,30.0,21.75,0.84
11528,51.0,24.06,1.00
11657,8.0,2.20,0.71
7593,8.5,3.97,0.62
12628,2.5,1.75,0.50
12481,5.5,13.66,0.94
12711,12.0,2.22,0.67
4145,67.0,58.07,0.87
2793,112.0,8.07,1.00
12493,16.0,16.19,1.00
12216,38.0,47.64,0.90
11538,1.0,4.54,0.88
12850,29.0,4.06,0.45
9941,6.0,7.11,0.88
12286,2.5,0.67,0.00
595,2.5,0.94,0.33
12938,1.0,2.71,1.00
9279,5.0,8.54,0.82
12940,6.0,6.59,0.94
9149,5.5,5.34,0.87
9150,7.5,2.93,0.44
9652,5.0,8.58,0.94
596,2.0,1.46,1.00
12972,5.5,5.75,0.76
9404,19.0,14.44,0.82
715,2.0,1.25,1.00
12998,3.5,6.29,0.94
10845,15.0,14.33,0.83
795,5.5,2.10,0.83
12326,21.5,9.36,0.67
12454,40.0,38.99,0.95
12928,7.0,22.70,0.88
7602,4.0,4.06,0.80
13101,1.0,1.89,0.67
2091,6.0,11.32,0.85
8681,105.0,43.60,0.89
13137,1.0,1.40,0.50
10878,31.0,134.04,0.91
10370,68.5,31.50,0.95
12456,39.5,2.05,1.00
13181,2.5,4.82,0.64
13197,1.0,0.67,0.00
13208,1.0,0.67,0.00
13223,37.5,1.22,0.25
13231,4.5,1.73,0.50
12314,25.0,24.61,0.77
12011,39.0,35.76,0.96
10251,53.0,23.52,0.76
11651,11.5,3.84,0.65
13302,11.5,13.96,0.96
13342,1.0,1.82,0.75
12271,118.0,22.57,0.92
12948,1.0,0.87,0.33
13222,3.5,0.67,0.00
13397,16.0,0.67,0.00
13385,19.0,17.53,0.86
13401,6.0,3.24,0.88
1520,11.0,11.54,0.80
13383,100.0,67.58,0.94
13411,4.0,2.60,0.78
2146,2.0,3.97,0.60
3394,16.0,30.50,0.83
13463,11.0,20.69,0.86
2009,10.0,9.91,0.84
11267,4.0,10.02,0.83
695,2.0,1.15,0.50
12964,16.0,21.17,0.84
7033,87.5,50.84,0.86
13519,21.0,16.23,0.81
651,2.0,2.17,1.00
12639,10.0,11.07,0.70
6875,32.0,26.88,0.86
12164,2.0,0.67,0.00
13415,6.0,2.89,0.38
600,2.0,0.82,1.00
8550,82.5,55.03,0.84
602,1.0,1.19,1.00
12427,3.0,0.94,0.50
603,3.0,0.67,0.00
13567,67.5,7.84,0.86
729,1.0,0.67,0.00
13663,1.0,2.99,1.00
13667,41.5,41.94,0.97
13668,55.0,15.46,0.58
13530,50.5,60.02,0.93
176,3.0,0.67,0.00
13542,2.0,0.67,0.00
653,14.0,1.65,1.00
13647,1.0,1.24,0.40
13723,4.0,2.25,0.71
13756,8.5,15.24,0.90
13133,4.0,0.67,0.00
13651,3.0,10.56,0.62
13370,2.5,0.67,0.00
13404,3.5,5.18,0.77
13838,21.0,6.05,0.83
3121,42.0,22.64,0.84
13788,3.5,1.17,0.25
